date,areaName,newCasesByPublishDate,cumCasesByPublishDate,newAdmissions,cumAdmissions,hospitalCases,covidOccupiedMVBeds,newTestsByPublishDate,cumTestsByPublishDate,newDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDateRate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDateRate,cumPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate
2021-03-15,England,4264.0,3731849.0,431.0,389327.0,5976.0,930.0,1528826.0,92075059.0,61.0,110517.0,195.4,84.0,111030.0,196.3,21122514.0,1161526.0
2021-03-16,England,4391.0,3736240.0,364.0,389691.0,5664.0,882.0,1264415.0,93446560.0,101.0,110618.0,195.6,66.0,111096.0,196.5,21493356.0,1224435.0
2021-03-17,England,4827.0,3741067.0,343.0,390034.0,5397.0,846.0,1556840.0,95104391.0,121.0,110739.0,195.8,65.0,111161.0,196.6,21886125.0,1315341.0
2021-03-18,England,5213.0,3746280.0,351.0,390385.0,5083.0,797.0,1366562.0,96608757.0,83.0,110822.0,196.0,51.0,111212.0,196.7,22337590.0,1419950.0
2021-03-19,England,3809.0,3750089.0,283.0,390668.0,4841.0,749.0,870294.0,97565941.0,81.0,110903.0,196.1,56.0,111268.0,196.8,22873079.0,1520680.0
2021-03-20,England,4732.0,3754821.0,287.0,390955.0,4589.0,710.0,410959.0,98008564.0,82.0,110985.0,196.3,59.0,111327.0,196.9,23559503.0,1591129.0
2021-03-21,England,4459.0,3759280.0,279.0,391234.0,4492.0,692.0,1846349.0,99878883.0,26.0,111011.0,196.3,70.0,111397.0,197.0,23854862.0,1621547.0
2021-03-22,England,4746.0,3764026.0,294.0,391528.0,4501.0,676.0,1143274.0,101159125.0,16.0,111027.0,196.3,58.0,111455.0,197.1,24137423.0,1685983.0
2021-03-23,England,4583.0,3768609.0,295.0,391823.0,4245.0,647.0,781572.0,102011411.0,103.0,111130.0,196.5,46.0,111501.0,197.2,24406074.0,1820530.0
2021-03-24,England,4615.0,3773224.0,277.0,392100.0,4005.0,613.0,1728376.0,103791076.0,92.0,111222.0,196.7,34.0,111535.0,197.2,24681955.0,2028543.0
2021-03-25,England,5286.0,3778510.0,288.0,392388.0,3763.0,566.0,1202147.0,105157413.0,49.0,111271.0,196.8,37.0,111572.0,197.3,24940005.0,2226749.0
2021-03-26,England,5273.0,3783783.0,245.0,392633.0,3712.0,559.0,654514.0,105848307.0,61.0,111332.0,196.9,41.0,111613.0,197.4,25284013.0,2477711.0
2021-03-27,England,3813.0,3786746.0,217.0,392850.0,3676.0,537.0,417592.0,106295519.0,43.0,111375.0,196.9,29.0,111642.0,197.4,25651406.0,2679046.0
2021-03-28,England,3153.0,3789899.0,221.0,393071.0,3438.0,532.0,1597146.0,107918401.0,17.0,111392.0,197.0,27.0,111669.0,197.5,25903782.0,2806124.0
2021-03-29,England,4112.0,3794011.0,206.0,393277.0,3466.0,532.0,925653.0,108892256.0,22.0,111414.0,197.0,26.0,111695.0,197.5,26090111.0,2943529.0
2021-03-30,England,3384.0,3797395.0,217.0,393494.0,3283.0,518.0,642580.0,109571185.0,39.0,111453.0,197.1,38.0,111733.0,197.6,26266174.0,3177357.0
2021-03-31,England,3327.0,3800722.0,225.0,393719.0,3084.0,501.0,1194346.0,110821231.0,36.0,111489.0,197.2,37.0,111770.0,197.6,26454219.0,3519105.0
2021-04-01,England,3784.0,3804506.0,180.0,393899.0,2928.0,470.0,894525.0,111840833.0,41.0,111530.0,197.2,28.0,111798.0,197.7,26576629.0,3931103.0
2021-04-02,England,2881.0,3807387.0,178.0,394077.0,2784.0,436.0,517247.0,112421436.0,47.0,111577.0,197.3,19.0,111817.0,197.7,26644910.0,4146857.0
2021-04-03,England,2847.0,3810234.0,179.0,394256.0,2677.0,433.0,355051.0,112811235.0,8.0,111585.0,197.3,27.0,111844.0,197.8,26719422.0,4304760.0
2021-04-04,England,1954.0,3812188.0,156.0,394412.0,2672.0,422.0,785479.0,113626255.0,10.0,111595.0,197.3,24.0,111868.0,197.8,26746039.0,4344251.0
2021-04-05,England,2236.0,3814424.0,188.0,394600.0,2680.0,416.0,710539.0,114467703.0,16.0,111611.0,197.4,10.0,111878.0,197.8,26765865.0,4398311.0
2021-04-06,England,1937.0,3816361.0,183.0,394783.0,2588.0,406.0,587942.0,115135822.0,15.0,111626.0,197.4,23.0,111901.0,197.9,26820161.0,4560777.0
2021-04-07,England,2304.0,3818665.0,189.0,394972.0,2486.0,393.0,976636.0,116164748.0,40.0,111666.0,197.5,25.0,111926.0,197.9,26879123.0,4933018.0
2021-04-08,England,2486.0,3821151.0,167.0,395139.0,2382.0,377.0,872523.0,117156524.0,44.0,111710.0,197.5,31.0,111957.0,198.0,26934662.0,5336230.0
2021-04-09,England,2638.0,3815779.0,167.0,395306.0,2321.0,362.0,616831.0,117848671.0,51.0,111761.0,197.6,17.0,111974.0,198.0,26996936.0,5740436.0
2021-04-10,England,2032.0,3817811.0,151.0,395457.0,2190.0,342.0,442212.0,118328486.0,33.0,111794.0,197.7,18.0,111992.0,198.0,27070991.0,6177878.0
2021-04-11,England,1338.0,3819149.0,175.0,395632.0,2096.0,343.0,1177999.0,119543117.0,3.0,111797.0,197.7,19.0,112011.0,198.1,27107590.0,6338332.0
2021-04-12,England,3222.0,3822371.0,173.0,395805.0,2108.0,337.0,834556.0,120526465.0,13.0,111810.0,197.7,25.0,112036.0,198.1,27132941.0,6504605.0
2021-04-13,England,2070.0,3824441.0,153.0,395958.0,2057.0,333.0,632227.0,121233931.0,18.0,111828.0,197.8,19.0,112055.0,198.2,27172302.0,6762337.0
2021-04-14,England,2054.0,3826495.0,156.0,396114.0,1972.0,315.0,1095605.0,122379075.0,34.0,111862.0,197.8,9.0,112064.0,198.2,27251419.0,7054720.0
2021-04-15,England,2171.0,3828666.0,127.0,396241.0,1885.0,294.0,936979.0,123442550.0,25.0,111887.0,197.9,17.0,112081.0,198.2,27345006.0,7417722.0
2021-04-16,England,2225.0,3830891.0,118.0,396359.0,1844.0,298.0,631544.0,124154950.0,30.0,111917.0,197.9,15.0,112096.0,198.2,27447286.0,7863747.0
2021-04-17,England,1897.0,3832788.0,135.0,396494.0,1735.0,292.0,460574.0,124653063.0,31.0,111948.0,198.0,20.0,112116.0,198.3,27559381.0,8322627.0
2021-04-18,England,1495.0,3834283.0,112.0,396606.0,1691.0,283.0,1631309.0,126325541.0,7.0,111955.0,198.0,15.0,112131.0,198.3,27628579.0,8518498.0
2021-04-19,England,2550.0,3836833.0,138.0,396744.0,1732.0,291.0,998671.0,127500490.0,2.0,111957.0,198.0,16.0,112147.0,198.3,27713634.0,8734163.0
2021-04-20,England,2169.0,3839002.0,98.0,396842.0,1649.0,273.0,676012.0,128270581.0,28.0,111985.0,198.0,17.0,112164.0,198.3,27798505.0,9007092.0
2021-04-21,England,1943.0,3840945.0,126.0,396968.0,1609.0,249.0,1305109.0,129625667.0,20.0,112005.0,198.1,17.0,112181.0,198.4,27891208.0,9346865.0
2021-04-22,England,2315.0,3843260.0,92.0,397060.0,1523.0,237.0,1036991.0,130815529.0,11.0,112016.0,198.1,14.0,112195.0,198.4,27995196.0,9692540.0
2021-04-23,England,2277.0,3845537.0,124.0,397184.0,1478.0,221.0,661211.0,131561939.0,38.0,112054.0,198.1,17.0,112212.0,198.4,28102852.0,10086684.0
2021-04-24,England,1804.0,3847341.0,99.0,397283.0,1401.0,220.0,456749.0,132054188.0,27.0,112081.0,198.2,7.0,112219.0,198.4,28227710.0,10564692.0
2021-04-25,England,1401.0,3848742.0,107.0,397390.0,1377.0,211.0,1414225.0,133507266.0,7.0,112088.0,198.2,12.0,112231.0,198.5,28289296.0,10791851.0
2021-04-26,England,1752.0,3850494.0,108.0,397498.0,1393.0,208.0,981557.0,134669596.0,3.0,112091.0,198.2,9.0,112240.0,198.5,28356779.0,11041619.0
2021-04-27,England,2410.0,3852904.0,128.0,397626.0,1310.0,196.0,672079.0,135420917.0,16.0,112107.0,198.2,10.0,112250.0,198.5,28441846.0,11355235.0
2021-04-28,England,1829.0,3854733.0,89.0,397715.0,1278.0,188.0,1283192.0,136760162.0,27.0,112134.0,198.3,13.0,112263.0,198.5,28545198.0,11749387.0
2021-04-29,England,2103.0,3856836.0,80.0,397795.0,1235.0,178.0,1003067.0,137918649.0,15.0,112149.0,198.3,11.0,112274.0,198.5,28656174.0,12144430.0
2021-04-30,England,2046.0,3858882.0,82.0,397877.0,1161.0,170.0,611014.0,138610700.0,14.0,112163.0,198.3,8.0,112282.0,198.6,28771540.0,12506188.0
2021-05-01,England,1642.0,3860524.0,68.0,397945.0,1071.0,167.0,450096.0,139095215.0,6.0,112169.0,198.4,7.0,112289.0,198.6,28895159.0,12835358.0
2021-05-02,England,1377.0,3861901.0,92.0,398037.0,1082.0,172.0,781243.0,139911686.0,13.0,112182.0,198.4,10.0,112299.0,198.6,28965936.0,12972758.0
2021-05-03,England,1453.0,3863354.0,98.0,398135.0,1096.0,168.0,1033028.0,141088656.0,1.0,112183.0,198.4,8.0,112307.0,198.6,29025049.0,13072543.0
2021-05-04,England,1659.0,3865013.0,76.0,398211.0,1093.0,162.0,812514.0,142035752.0,3.0,112186.0,198.4,9.0,112316.0,198.6,29124310.0,13284182.0
2021-05-05,England,1906.0,3866919.0,96.0,398307.0,1032.0,161.0,1144748.0,143242006.0,27.0,112213.0,198.4,12.0,112328.0,198.6,29232101.0,13632735.0
2021-05-06,England,2194.0,3869113.0,88.0,398395.0,976.0,144.0,1007154.0,144399130.0,12.0,112225.0,198.5,7.0,112335.0,198.6,29333695.0,14051967.0
2021-05-07,England,2142.0,3871255.0,77.0,398472.0,973.0,145.0,648423.0,145098382.0,13.0,112238.0,198.5,8.0,112343.0,198.7,29441213.0,14466698.0
2021-05-08,England,1742.0,3872997.0,80.0,398552.0,948.0,135.0,458744.0,145593371.0,5.0,112243.0,198.5,8.0,112351.0,198.7,29578216.0,14871208.0
2021-05-09,England,1418.0,3874415.0,76.0,398628.0,933.0,131.0,1265424.0,146893867.0,2.0,112245.0,198.5,8.0,112359.0,198.7,29651554.0,15031521.0
2021-05-10,England,2009.0,3876424.0,76.0,398704.0,944.0,135.0,918222.0,147975261.0,0.0,112245.0,198.5,8.0,112367.0,198.7,29727664.0,15224244.0
2021-05-11,England,2117.0,3878541.0,79.0,398783.0,921.0,126.0,659536.0,148708157.0,18.0,112263.0,198.5,13.0,112380.0,198.7,29826179.0,15533159.0
2021-05-12,England,1804.0,3880345.0,93.0,398876.0,907.0,123.0,1110108.0,149866921.0,11.0,112274.0,198.5,9.0,112389.0,198.7,29973113.0,15935683.0
2021-05-13,England,2229.0,3882574.0,74.0,398950.0,845.0,119.0,928496.0,148463463.0,8.0,112282.0,198.6,4.0,112393.0,198.7,30146933.0,16314333.0
2021-05-14,England,1828.0,3884402.0,72.0,399022.0,818.0,115.0,623994.0,149169030.0,15.0,112297.0,198.6,3.0,112396.0,198.8,30331992.0,16660758.0
2021-05-15,England,1614.0,3886016.0,70.0,399092.0,810.0,115.0,419980.0,149619426.0,7.0,112304.0,198.6,7.0,112403.0,198.8,30537954.0,17014522.0
2021-05-16,England,1471.0,3887487.0,59.0,399151.0,801.0,116.0,1035211.0,150692617.0,3.0,112307.0,198.6,6.0,112409.0,198.8,30643474.0,17172209.0
2021-05-17,England,1645.0,3889132.0,74.0,399225.0,798.0,117.0,928113.0,151869166.0,3.0,112310.0,198.6,5.0,112414.0,198.8,30729420.0,17382651.0
2021-05-18,England,2008.0,3886364.0,90.0,399315.0,749.0,114.0,675411.0,152617303.0,5.0,112315.0,198.6,3.0,112417.0,198.8,30884041.0,17651934.0
2021-05-19,England,2151.0,3887954.0,93.0,399408.0,757.0,113.0,1111532.0,153780271.0,3.0,112318.0,198.6,3.0,112420.0,198.8,31120020.0,17960954.0
2021-05-20,England,2307.0,3890081.0,98.0,399506.0,749.0,115.0,922338.0,154859411.0,6.0,112324.0,198.6,5.0,112425.0,198.8,31354838.0,18328096.0
2021-05-21,England,2303.0,3892258.0,85.0,399591.0,766.0,117.0,659989.0,155591834.0,6.0,112330.0,198.6,7.0,112432.0,198.8,31546846.0,18699556.0
2021-05-22,England,2242.0,3894329.0,75.0,399666.0,730.0,113.0,458353.0,156084119.0,6.0,112336.0,198.6,3.0,112435.0,198.8,31725097.0,19207569.0
2021-05-23,England,1734.0,3895920.0,77.0,399743.0,756.0,111.0,1113005.0,157234058.0,3.0,112339.0,198.7,6.0,112441.0,198.8,31826805.0,19427631.0
2021-05-24,England,1972.0,3897815.0,98.0,399841.0,797.0,113.0,903433.0,158287686.0,3.0,112342.0,198.7,8.0,112449.0,198.8,31922289.0,19707303.0
2021-05-25,England,2081.0,3899813.0,88.0,399929.0,765.0,117.0,682406.0,159042060.0,13.0,112355.0,198.7,3.0,112452.0,198.9,32079373.0,20034770.0
2021-05-26,England,2540.0,3902160.0,95.0,400024.0,745.0,115.0,1055650.0,160152596.0,8.0,112363.0,198.7,10.0,112462.0,198.9,32285684.0,20403324.0
2021-05-27,England,2936.0,3904934.0,83.0,400107.0,742.0,110.0,886631.0,161172657.0,8.0,112371.0,198.7,7.0,112469.0,198.9,32509194.0,20777366.0
2021-05-28,England,3434.0,3908214.0,92.0,400199.0,743.0,116.0,611711.0,161847928.0,8.0,112379.0,198.7,6.0,112475.0,198.9,32683816.0,21158221.0
2021-05-29,England,2747.0,3910803.0,69.0,400268.0,748.0,112.0,443257.0,162322121.0,6.0,112385.0,198.7,5.0,112480.0,198.9,32839283.0,21540037.0
2021-05-30,England,2621.0,3913295.0,80.0,400348.0,755.0,115.0,569154.0,162917166.0,6.0,112391.0,198.7,7.0,112487.0,198.9,32938496.0,21719461.0
2021-05-31,England,2854.0,3916049.0,98.0,400446.0,773.0,110.0,560128.0,163557783.0,0.0,112391.0,198.7,7.0,112494.0,198.9,33009444.0,21874135.0
2021-06-01,England,2539.0,3918522.0,115.0,400561.0,776.0,123.0,607774.0,164234934.0,0.0,112391.0,198.7,3.0,112497.0,198.9,33085145.0,22153420.0
2021-06-02,England,3486.0,3921939.0,101.0,400662.0,801.0,116.0,784848.0,165069239.0,11.0,112402.0,198.8,9.0,112506.0,198.9,33217813.0,22442383.0
2021-06-03,England,4310.0,3926154.0,93.0,400755.0,779.0,124.0,738108.0,165905009.0,13.0,112415.0,198.8,10.0,112516.0,199.0,33375148.0,22755909.0
2021-06-04,England,5102.0,3931158.0,96.0,400851.0,805.0,119.0,604333.0,166562716.0,9.0,112424.0,198.8,8.0,112524.0,199.0,33525485.0,23077511.0
2021-06-05,England,4810.0,3935854.0,96.0,400947.0,782.0,124.0,444901.0,167040142.0,12.0,112436.0,198.8,4.0,112528.0,199.0,33700486.0,23493155.0
2021-06-06,England,4405.0,3940141.0,121.0,401068.0,807.0,131.0,1187000.0,168262755.0,4.0,112440.0,198.8,5.0,112533.0,199.0,33800107.0,23710646.0
2021-06-07,England,4913.0,3944955.0,131.0,401199.0,860.0,133.0,889593.0,169279350.0,0.0,112440.0,198.8,4.0,112537.0,199.0,33889746.0,23954753.0
2021-06-08,England,5250.0,3950123.0,147.0,401346.0,879.0,140.0,652779.0,169997851.0,13.0,112453.0,198.9,7.0,112544.0,199.0,33998814.0,24207450.0
2021-06-09,England,6201.0,3956096.0,158.0,401504.0,876.0,141.0,1010064.0,171051734.0,5.0,112458.0,198.9,4.0,112548.0,199.0,34148547.0,24461363.0
2021-06-10,England,6436.0,3962371.0,162.0,401666.0,906.0,140.0,876589.0,172066685.0,5.0,112463.0,198.9,9.0,112557.0,199.0,34321990.0,24710013.0
2021-06-11,England,6782.0,3968986.0,144.0,401810.0,884.0,146.0,681411.0,172825141.0,16.0,112479.0,198.9,6.0,112563.0,199.0,34499129.0,24961654.0
2021-06-12,England,6601.0,3975399.0,137.0,401947.0,915.0,152.0,489485.0,173349405.0,10.0,112489.0,198.9,13.0,112576.0,199.1,34727273.0,25238467.0
2021-06-13,England,6269.0,3981497.0,187.0,402134.0,947.0,171.0,997858.0,174379447.0,7.0,112496.0,198.9,7.0,112583.0,199.1,34851139.0,25391916.0
2021-06-14,England,6647.0,3988008.0,185.0,402319.0,993.0,170.0,886626.0,175399587.0,3.0,112499.0,198.9,8.0,112591.0,199.1,34965745.0,25566178.0
2021-06-15,England,6486.0,3994408.0,188.0,402507.0,1030.0,187.0,713622.0,176182732.0,8.0,112507.0,199.0,13.0,112604.0,199.1,35120392.0,25741881.0
2021-06-16,England,7642.0,4001803.0,177.0,402684.0,1057.0,192.0,1032648.0,177267846.0,8.0,112515.0,199.0,10.0,112614.0,199.1,35290759.0,25922508.0
2021-06-17,England,9371.0,4010977.0,202.0,402886.0,1122.0,197.0,970345.0,178380798.0,15.0,112530.0,199.0,5.0,112619.0,199.1,35507916.0,26098666.0
2021-06-18,England,9185.0,4019956.0,185.0,403071.0,1170.0,210.0,723275.0,179167344.0,9.0,112539.0,199.0,10.0,112629.0,199.2,35704162.0,26260696.0
2021-06-19,England,8954.0,4028664.0,178.0,403249.0,1143.0,203.0,545008.0,179742127.0,12.0,112551.0,199.0,19.0,112648.0,199.2,35959555.0,26456342.0
2021-06-20,England,7778.0,4036230.0,171.0,403420.0,1168.0,196.0,1082517.0,180859458.0,6.0,112557.0,199.0,20.0,112668.0,199.2,36101778.0,26534936.0
2021-06-21,England,8766.0,4044830.0,181.0,403601.0,1290.0,212.0,969635.0,181964938.0,5.0,112562.0,199.0,13.0,112681.0,199.3,36101778.0,26534936.0
2021-06-22,England,9096.0,4053782.0,182.0,403783.0,1301.0,229.0,750708.0,182783705.0,23.0,112585.0,199.1,9.0,112690.0,199.3,36377425.0,26745666.0
2021-06-23,England,12765.0,4066294.0,214.0,403997.0,1255.0,227.0,1075951.0,183911054.0,13.0,112598.0,199.1,5.0,112695.0,199.3,36564938.0,26874354.0
2021-06-24,England,13068.0,4079362.0,194.0,404191.0,1274.0,240.0,997842.0,185039643.0,16.0,112614.0,199.1,19.0,112714.0,199.3,36767328.0,27011033.0
2021-06-25,England,13498.0,4092346.0,206.0,404397.0,1284.0,238.0,776439.0,185878654.0,15.0,112629.0,199.2,19.0,112733.0,199.4,36944843.0,27144408.0
2021-06-26,England,15136.0,4107155.0,223.0,404620.0,1276.0,236.0,566561.0,186481111.0,20.0,112649.0,199.2,9.0,112742.0,199.4,37157528.0,27316732.0
2021-06-27,England,11560.0,4118462.0,226.0,404846.0,1331.0,244.0,1142533.0,187662640.0,9.0,112658.0,199.2,17.0,112759.0,199.4,37275894.0,27414725.0
2021-06-28,England,18702.0,4136940.0,244.0,405090.0,1465.0,272.0,1032734.0,188831068.0,3.0,112661.0,199.2,9.0,112768.0,199.4,37382390.0,27522043.0
2021-06-29,England,16802.0,4153487.0,283.0,405373.0,1445.0,259.0,807040.0,189712137.0,22.0,112683.0,199.3,20.0,112788.0,199.4,37497766.0,27637527.0
2021-06-30,England,21293.0,4174318.0,331.0,405704.0,1500.0,264.0,1163624.0,190930368.0,11.0,112694.0,199.3,20.0,112808.0,199.5,37618263.0,27776520.0
2021-07-01,England,22948.0,4196833.0,295.0,405999.0,1560.0,279.0,1035456.0,192099056.0,16.0,112710.0,199.3,18.0,112826.0,199.5,37751938.0,27930697.0
2021-07-02,England,22393.0,4218807.0,307.0,406306.0,1611.0,297.0,794967.0,192963169.0,22.0,112732.0,199.3,25.0,112851.0,199.6,37859897.0,28072972.0
